01_assy_1_1,7,check_instruction,000045.jpg,000060.jpg
01_assy_1_1,0,take_short_brace,000061.jpg,000070.jpg
01_assy_1_1,30,fit_short_brace,000069.jpg,000074.jpg
01_assy_1_1,0,take_short_brace,000076.jpg,000084.jpg
01_assy_1_1,30,fit_short_brace,000084.jpg,000090.jpg
01_assy_1_1,7,check_instruction,000090.jpg,000102.jpg
01_assy_1_1,10,take_screw_pin,000110.jpg,000117.jpg
01_assy_1_1,35,put_screw_pin,000117.jpg,000122.jpg
01_assy_1_1,2,take_pin_short,000123.jpg,000141.jpg
01_assy_1_1,3,plug_short_pin,000141.jpg,000158.jpg
01_assy_1_1,4,take_tooth_washer,000161.jpg,000173.jpg
01_assy_1_1,31,fit_tooth_washer,000173.jpg,000185.jpg
01_assy_1_1,5,take_nut,000187.jpg,000195.jpg
01_assy_1_1,7,check_instruction,000188.jpg,000201.jpg
01_assy_1_1,34,fit_nut,000195.jpg,000215.jpg
01_assy_1_1,6,tighten_nut,000204.jpg,000243.jpg
01_assy_1_1,34,fit_nut,000240.jpg,000256.jpg
01_assy_1_1,6,tighten_nut,000258.jpg,000270.jpg
01_assy_1_1,44,put_partial_model,000273.jpg,000291.jpg
01_assy_1_1,7,check_instruction,000276.jpg,000288.jpg
01_assy_1_1,7,check_instruction,000291.jpg,000300.jpg
01_assy_1_1,7,check_instruction,000334.jpg,000344.jpg
01_assy_1_1,43,take_objects,000345.jpg,000369.jpg
01_assy_1_1,48,put_long_brace,000370.jpg,000378.jpg
01_assy_1_1,7,check_instruction,000376.jpg,000385.jpg
01_assy_1_1,1,align_objects,000380.jpg,000398.jpg
01_assy_1_1,9,take_long_brace,000393.jpg,000415.jpg
01_assy_1_1,1,align_objects,000430.jpg,000448.jpg
01_assy_1_1,10,take_screw_pin,000447.jpg,000457.jpg
01_assy_1_1,2,take_pin_short,000457.jpg,000486.jpg
01_assy_1_1,1,align_objects,000489.jpg,000540.jpg
01_assy_1_1,3,plug_short_pin,000515.jpg,000541.jpg
01_assy_1_1,2,take_pin_short,000544.jpg,000556.jpg
01_assy_1_1,1,align_objects,000547.jpg,000559.jpg
01_assy_1_1,3,plug_short_pin,000559.jpg,000570.jpg
01_assy_1_1,3,plug_short_pin,000578.jpg,000588.jpg
01_assy_1_1,4,take_tooth_washer,000597.jpg,000611.jpg
01_assy_1_1,31,fit_tooth_washer,000611.jpg,000619.jpg
01_assy_1_1,5,take_nut,000621.jpg,000637.jpg
01_assy_1_1,34,fit_nut,000637.jpg,000650.jpg
01_assy_1_1,6,tighten_nut,000652.jpg,000668.jpg
01_assy_1_1,43,take_objects,000675.jpg,000699.jpg
01_assy_1_1,31,fit_tooth_washer,000699.jpg,000707.jpg
01_assy_1_1,34,fit_nut,000708.jpg,000727.jpg
01_assy_1_1,6,tighten_nut,000727.jpg,000734.jpg
01_assy_1_1,34,fit_nut,000735.jpg,000793.jpg
01_assy_1_1,6,tighten_nut,000793.jpg,000808.jpg
01_assy_1_1,7,check_instruction,000804.jpg,000816.jpg
01_assy_1_1,8,take_partial_model,000814.jpg,000833.jpg
01_assy_1_1,8,take_partial_model,000846.jpg,000855.jpg
01_assy_1_1,29,browse_instruction,000868.jpg,000879.jpg
01_assy_1_1,12,put_instruction,000871.jpg,000885.jpg
01_assy_1_1,13,take_pin_long,000898.jpg,000920.jpg
01_assy_1_1,14,put_pin_long,000922.jpg,000928.jpg
01_assy_1_1,15,take_wing_beam,000928.jpg,000942.jpg
01_assy_1_1,56,fit_wing_beam,000943.jpg,000952.jpg
01_assy_1_1,10,take_screw_pin,000952.jpg,000964.jpg
01_assy_1_1,8,take_partial_model,000960.jpg,000977.jpg
01_assy_1_1,1,align_objects,000963.jpg,000984.jpg
01_assy_1_1,16,plug_screw_pin,000984.jpg,000996.jpg
01_assy_1_1,17,take_round_washer,001005.jpg,001011.jpg
01_assy_1_1,18,take_acorn_nut,001006.jpg,001021.jpg
01_assy_1_1,32,fit_round_washer,001011.jpg,001017.jpg
01_assy_1_1,19,tighten_acorn_nut,001033.jpg,001065.jpg
01_assy_1_1,1,align_objects,001069.jpg,001082.jpg
01_assy_1_1,23,take_wing,001085.jpg,001102.jpg
01_assy_1_1,69,fit_wing,001098.jpg,001107.jpg
01_assy_1_1,13,take_pin_long,001108.jpg,001120.jpg
01_assy_1_1,4,take_tooth_washer,001112.jpg,001124.jpg
01_assy_1_1,21,take_wheel,001127.jpg,001136.jpg
01_assy_1_1,36,put_wheel,001136.jpg,001142.jpg
01_assy_1_1,22,plug_pin_long,001160.jpg,001173.jpg
01_assy_1_1,17,take_round_washer,001174.jpg,001181.jpg
01_assy_1_1,32,fit_round_washer,001181.jpg,001196.jpg
01_assy_1_1,1,align_objects,001198.jpg,001206.jpg
01_assy_1_1,71,plug_objects,001205.jpg,001267.jpg
01_assy_1_1,1,align_objects,001220.jpg,001236.jpg
01_assy_1_1,1,align_objects,001274.jpg,001289.jpg
01_assy_1_1,21,take_wheel,001294.jpg,001329.jpg
01_assy_1_1,36,put_wheel,001347.jpg,001355.jpg
01_assy_1_1,21,take_wheel,001355.jpg,001366.jpg
01_assy_1_1,50,fit_wheel,001367.jpg,001374.jpg
01_assy_1_1,21,take_wheel,001375.jpg,001382.jpg
01_assy_1_1,17,take_round_washer,001385.jpg,001403.jpg
01_assy_1_1,32,fit_round_washer,001403.jpg,001421.jpg
01_assy_1_1,21,take_wheel,001420.jpg,001428.jpg
01_assy_1_1,50,fit_wheel,001428.jpg,001465.jpg
01_assy_1_1,1,align_objects,001443.jpg,001457.jpg
01_assy_1_1,71,plug_objects,001450.jpg,001467.jpg
01_assy_1_1,7,check_instruction,001461.jpg,001478.jpg
01_assy_1_1,43,take_objects,001497.jpg,001520.jpg
01_assy_1_1,40,put_nut,001519.jpg,001525.jpg
01_assy_1_1,31,fit_tooth_washer,001527.jpg,001541.jpg
01_assy_1_1,4,take_tooth_washer,001543.jpg,001552.jpg
01_assy_1_1,31,fit_tooth_washer,001552.jpg,001565.jpg
01_assy_1_1,5,take_nut,001566.jpg,001572.jpg
01_assy_1_1,34,fit_nut,001573.jpg,001587.jpg
01_assy_1_1,6,tighten_nut,001588.jpg,001617.jpg
01_assy_1_1,20,take_pin_middle,001706.jpg,001725.jpg
01_assy_1_1,1,align_objects,001731.jpg,001742.jpg
01_assy_1_1,21,take_wheel,001744.jpg,001754.jpg
01_assy_1_1,26,plug_pin_middle,001756.jpg,001775.jpg
01_assy_1_1,17,take_round_washer,001782.jpg,001793.jpg
01_assy_1_1,32,fit_round_washer,001793.jpg,001802.jpg
01_assy_1_1,8,take_partial_model,001806.jpg,001815.jpg
01_assy_1_1,1,align_objects,001807.jpg,001821.jpg
01_assy_1_1,27,take_pulley,001822.jpg,001841.jpg
01_assy_1_1,55,fit_pulley,001836.jpg,001848.jpg
01_assy_1_1,1,align_objects,001848.jpg,001874.jpg
01_assy_1_1,71,plug_objects,001865.jpg,001888.jpg
01_assy_1_1,17,take_round_washer,001887.jpg,001909.jpg
01_assy_1_1,21,take_wheel,001897.jpg,001904.jpg
01_assy_1_1,32,fit_round_washer,001909.jpg,001961.jpg
01_assy_1_1,71,plug_objects,001933.jpg,001961.jpg
01_assy_1_1,21,take_wheel,001962.jpg,001982.jpg
01_assy_1_1,50,fit_wheel,001982.jpg,001993.jpg
01_assy_1_1,43,take_objects,001992.jpg,002015.jpg
01_assy_1_1,40,put_nut,002012.jpg,002019.jpg
01_assy_1_1,31,fit_tooth_washer,002022.jpg,002042.jpg
01_assy_1_1,5,take_nut,002041.jpg,002054.jpg
01_assy_1_1,34,fit_nut,002053.jpg,002075.jpg
01_assy_1_1,6,tighten_nut,002078.jpg,002108.jpg
01_assy_1_1,7,check_instruction,002085.jpg,002112.jpg
01_main_0_1,7,check_instruction,000037.jpg,000047.jpg
01_main_0_1,39,loosen_nut,000058.jpg,000077.jpg
01_main_0_1,5,take_nut,000077.jpg,000082.jpg
01_main_0_1,40,put_nut,000081.jpg,000086.jpg
01_main_0_1,41,pull_objects,000086.jpg,000113.jpg
01_main_0_1,21,take_wheel,000094.jpg,000113.jpg
01_main_0_1,42,put_pin_middle,000114.jpg,000121.jpg
01_main_0_1,36,put_wheel,000117.jpg,000126.jpg
01_main_0_1,8,take_partial_model,000123.jpg,000141.jpg
01_main_0_1,21,take_wheel,000138.jpg,000145.jpg
01_main_0_1,43,take_objects,000144.jpg,000174.jpg
01_main_0_1,44,put_partial_model,000168.jpg,000185.jpg
01_main_0_1,39,loosen_nut,000216.jpg,000263.jpg
01_main_0_1,7,check_instruction,000217.jpg,000237.jpg
01_main_0_1,7,check_instruction,000238.jpg,000251.jpg
01_main_0_1,43,take_objects,000263.jpg,000270.jpg
01_main_0_1,45,put_objects,000271.jpg,000283.jpg
01_main_0_1,46,pull_pin_short,000283.jpg,000292.jpg
01_main_0_1,47,put_pin_short,000292.jpg,000299.jpg
01_main_0_1,39,loosen_nut,000298.jpg,000320.jpg
01_main_0_1,40,put_nut,000317.jpg,000328.jpg
01_main_0_1,9,take_long_brace,000330.jpg,000345.jpg
01_main_0_1,48,put_long_brace,000344.jpg,000352.jpg
01_main_0_1,46,pull_pin_short,000351.jpg,000379.jpg
01_main_0_1,47,put_pin_short,000378.jpg,000388.jpg
01_main_0_1,45,put_objects,000388.jpg,000404.jpg
01_main_0_1,45,put_objects,000405.jpg,000417.jpg
01_main_0_1,7,check_instruction,000412.jpg,000423.jpg
01_main_0_1,29,browse_instruction,000468.jpg,000480.jpg
01_main_0_1,12,put_instruction,000477.jpg,000488.jpg
01_main_0_1,43,take_objects,000506.jpg,000526.jpg
01_main_0_1,7,check_instruction,000523.jpg,000546.jpg
01_main_0_1,1,align_objects,000541.jpg,000565.jpg
01_main_0_1,7,check_instruction,000548.jpg,000558.jpg
01_main_0_1,2,take_pin_short,000564.jpg,000580.jpg
01_main_0_1,3,plug_short_pin,000582.jpg,000606.jpg
01_main_0_1,2,take_pin_short,000604.jpg,000623.jpg
01_main_0_1,7,check_instruction,000608.jpg,000632.jpg
01_main_0_1,3,plug_short_pin,000629.jpg,000660.jpg
01_main_0_1,7,check_instruction,000636.jpg,000649.jpg
01_main_0_1,46,pull_pin_short,000661.jpg,000672.jpg
01_main_0_1,1,align_objects,000673.jpg,000685.jpg
01_main_0_1,3,plug_short_pin,000685.jpg,000693.jpg
01_main_0_1,4,take_tooth_washer,000699.jpg,000716.jpg
01_main_0_1,31,fit_tooth_washer,000717.jpg,000734.jpg
01_main_0_1,5,take_nut,000733.jpg,000745.jpg
01_main_0_1,34,fit_nut,000747.jpg,000767.jpg
01_main_0_1,6,tighten_nut,000767.jpg,000786.jpg
01_main_0_1,4,take_tooth_washer,000786.jpg,000795.jpg
01_main_0_1,31,fit_tooth_washer,000796.jpg,000816.jpg
01_main_0_1,5,take_nut,000816.jpg,000826.jpg
01_main_0_1,34,fit_nut,000826.jpg,000834.jpg
01_main_0_1,6,tighten_nut,000834.jpg,000849.jpg
01_main_0_1,7,check_instruction,000851.jpg,000866.jpg
01_main_0_1,1,align_objects,000865.jpg,000878.jpg
01_main_0_1,34,fit_nut,000888.jpg,000903.jpg
01_main_0_1,6,tighten_nut,000903.jpg,000917.jpg
01_main_0_1,7,check_instruction,000926.jpg,000937.jpg
01_main_0_1,7,check_instruction,000954.jpg,000968.jpg
01_main_0_1,20,take_pin_middle,000970.jpg,000982.jpg
01_main_0_1,21,take_wheel,000983.jpg,000995.jpg
01_main_0_1,1,align_objects,000995.jpg,001013.jpg
01_main_0_1,26,plug_pin_middle,001010.jpg,001018.jpg
01_main_0_1,17,take_round_washer,001019.jpg,001031.jpg
01_main_0_1,32,fit_round_washer,001030.jpg,001039.jpg
01_main_0_1,7,check_instruction,001048.jpg,001061.jpg
01_main_0_1,71,plug_objects,001056.jpg,001069.jpg
01_main_0_1,41,pull_objects,001068.jpg,001073.jpg
01_main_0_1,27,take_pulley,001073.jpg,001086.jpg
01_main_0_1,55,fit_pulley,001095.jpg,001113.jpg
01_main_0_1,1,align_objects,001112.jpg,001134.jpg
01_main_0_1,71,plug_objects,001121.jpg,001140.jpg
01_main_0_1,17,take_round_washer,001142.jpg,001164.jpg
01_main_0_1,7,check_instruction,001145.jpg,001163.jpg
01_main_0_1,32,fit_round_washer,001162.jpg,001170.jpg
01_main_0_1,21,take_wheel,001173.jpg,001183.jpg
01_main_0_1,50,fit_wheel,001185.jpg,001201.jpg
01_main_0_1,4,take_tooth_washer,001206.jpg,001226.jpg
01_main_0_1,31,fit_tooth_washer,001226.jpg,001246.jpg
01_main_0_1,5,take_nut,001245.jpg,001261.jpg
01_main_0_1,34,fit_nut,001267.jpg,001279.jpg
01_main_0_1,6,tighten_nut,001279.jpg,001318.jpg
01_main_0_1,7,check_instruction,001304.jpg,001319.jpg
02_assy_0_1,7,check_instruction,000038.jpg,000108.jpg
02_assy_0_1,8,take_partial_model,000074.jpg,000090.jpg
02_assy_0_1,9,take_long_brace,000120.jpg,000167.jpg
02_assy_0_1,7,check_instruction,000141.jpg,000172.jpg
02_assy_0_1,9,take_long_brace,000174.jpg,000202.jpg
02_assy_0_1,7,check_instruction,000192.jpg,000214.jpg
02_assy_0_1,2,take_pin_short,000215.jpg,000243.jpg
02_assy_0_1,1,align_objects,000248.jpg,000337.jpg
02_assy_0_1,3,plug_short_pin,000303.jpg,000339.jpg
02_assy_0_1,7,check_instruction,000333.jpg,000359.jpg
02_assy_0_1,4,take_tooth_washer,000359.jpg,000373.jpg
02_assy_0_1,31,fit_tooth_washer,000373.jpg,000392.jpg
02_assy_0_1,5,take_nut,000391.jpg,000405.jpg
02_assy_0_1,34,fit_nut,000405.jpg,000431.jpg
02_assy_0_1,6,tighten_nut,000429.jpg,000460.jpg
02_assy_0_1,1,align_objects,000460.jpg,000488.jpg
02_assy_0_1,44,put_partial_model,000487.jpg,000506.jpg
02_assy_0_1,2,take_pin_short,000496.jpg,000529.jpg
02_assy_0_1,7,check_instruction,000512.jpg,000528.jpg
02_assy_0_1,3,plug_short_pin,000529.jpg,000560.jpg
02_assy_0_1,4,take_tooth_washer,000564.jpg,000578.jpg
02_assy_0_1,31,fit_tooth_washer,000578.jpg,000585.jpg
02_assy_0_1,5,take_nut,000586.jpg,000600.jpg
02_assy_0_1,34,fit_nut,000600.jpg,000612.jpg
02_assy_0_1,6,tighten_nut,000610.jpg,000672.jpg
02_assy_0_1,44,put_partial_model,000680.jpg,000696.jpg
02_assy_0_1,7,check_instruction,000701.jpg,000721.jpg
02_assy_0_1,0,take_short_brace,000720.jpg,000739.jpg
02_assy_0_1,0,take_short_brace,000750.jpg,000769.jpg
02_assy_0_1,7,check_instruction,000753.jpg,000798.jpg
02_assy_0_1,1,align_objects,000794.jpg,000870.jpg
02_assy_0_1,2,take_pin_short,000873.jpg,000897.jpg
02_assy_0_1,3,plug_short_pin,000898.jpg,000961.jpg
02_assy_0_1,1,align_objects,000906.jpg,000942.jpg
02_assy_0_1,7,check_instruction,000916.jpg,000933.jpg
02_assy_0_1,1,align_objects,000970.jpg,001002.jpg
02_assy_0_1,7,check_instruction,000983.jpg,000998.jpg
02_assy_0_1,4,take_tooth_washer,001002.jpg,001032.jpg
02_assy_0_1,31,fit_tooth_washer,001033.jpg,001040.jpg
02_assy_0_1,5,take_nut,001040.jpg,001058.jpg
02_assy_0_1,34,fit_nut,001058.jpg,001077.jpg
02_assy_0_1,8,take_partial_model,001073.jpg,001102.jpg
02_assy_0_1,6,tighten_nut,001102.jpg,001143.jpg
02_assy_0_1,1,align_objects,001147.jpg,001166.jpg
02_assy_0_1,6,tighten_nut,001169.jpg,001193.jpg
02_assy_0_1,1,align_objects,001197.jpg,001237.jpg
02_assy_0_1,29,browse_instruction,001290.jpg,001340.jpg
02_assy_0_1,29,browse_instruction,001354.jpg,001389.jpg
02_assy_0_1,7,check_instruction,001394.jpg,001450.jpg
02_assy_0_1,8,take_partial_model,001450.jpg,001468.jpg
02_assy_0_1,39,loosen_nut,001462.jpg,001715.jpg
02_assy_0_1,51,check_partial_model,001596.jpg,001624.jpg
02_assy_0_1,51,check_partial_model,001653.jpg,001676.jpg
02_assy_0_1,45,put_objects,001707.jpg,001718.jpg
02_assy_0_1,0,take_short_brace,001716.jpg,001727.jpg
02_assy_0_1,41,pull_objects,001727.jpg,001747.jpg
02_assy_0_1,47,put_pin_short,001748.jpg,001762.jpg
02_assy_0_1,30,fit_short_brace,001761.jpg,001774.jpg
02_assy_0_1,0,take_short_brace,001781.jpg,001790.jpg
02_assy_0_1,30,fit_short_brace,001788.jpg,001801.jpg
02_assy_0_1,2,take_pin_short,001808.jpg,001825.jpg
02_assy_0_1,3,plug_short_pin,001831.jpg,001865.jpg
02_assy_0_1,43,take_objects,001885.jpg,001894.jpg
02_assy_0_1,53,fit_objects,001894.jpg,001910.jpg
02_assy_0_1,6,tighten_nut,001910.jpg,001945.jpg
02_assy_0_1,1,align_objects,001945.jpg,002002.jpg
02_assy_0_1,7,check_instruction,001996.jpg,002014.jpg
02_assy_0_1,54,put_round_washer,002010.jpg,002020.jpg
02_assy_0_1,29,browse_instruction,002024.jpg,002076.jpg
02_assy_0_1,7,check_instruction,002072.jpg,002108.jpg
02_assy_0_1,20,take_pin_middle,002124.jpg,002143.jpg
02_assy_0_1,21,take_wheel,002148.jpg,002177.jpg
02_assy_0_1,26,plug_pin_middle,002179.jpg,002201.jpg
02_assy_0_1,17,take_round_washer,002205.jpg,002221.jpg
02_assy_0_1,32,fit_round_washer,002221.jpg,002237.jpg
02_assy_0_1,27,take_pulley,002258.jpg,002276.jpg
02_assy_0_1,55,fit_pulley,002285.jpg,002312.jpg
02_assy_0_1,1,align_objects,002312.jpg,002430.jpg
02_assy_0_1,71,plug_objects,002420.jpg,002453.jpg
02_assy_0_1,7,check_instruction,002457.jpg,002478.jpg
02_assy_0_1,17,take_round_washer,002481.jpg,002497.jpg
02_assy_0_1,32,fit_round_washer,002497.jpg,002511.jpg
02_assy_0_1,21,take_wheel,002526.jpg,002555.jpg
02_assy_0_1,50,fit_wheel,002555.jpg,002584.jpg
02_assy_0_1,7,check_instruction,002587.jpg,002612.jpg
02_assy_0_1,4,take_tooth_washer,002615.jpg,002632.jpg
02_assy_0_1,31,fit_tooth_washer,002632.jpg,002653.jpg
02_assy_0_1,5,take_nut,002652.jpg,002680.jpg
02_assy_0_1,6,tighten_nut,002680.jpg,002753.jpg
02_assy_0_1,7,check_instruction,002722.jpg,002789.jpg
02_assy_0_1,23,take_wing,002860.jpg,002882.jpg
02_assy_0_1,24,put_wing,002883.jpg,002894.jpg
02_assy_0_1,15,take_wing_beam,002896.jpg,002916.jpg
02_assy_0_1,56,fit_wing_beam,002921.jpg,002946.jpg
02_assy_0_1,23,take_wing,002947.jpg,002962.jpg
02_assy_0_1,24,put_wing,002961.jpg,002973.jpg
02_assy_0_1,13,take_pin_long,002972.jpg,002991.jpg
02_assy_0_1,21,take_wheel,002993.jpg,003009.jpg
02_assy_0_1,22,plug_pin_long,003011.jpg,003034.jpg
02_assy_0_1,17,take_round_washer,003037.jpg,003052.jpg
02_assy_0_1,32,fit_round_washer,003052.jpg,003071.jpg
02_assy_0_1,23,take_wing,003090.jpg,003105.jpg
02_assy_0_1,15,take_wing_beam,003113.jpg,003124.jpg
02_assy_0_1,1,align_objects,003124.jpg,003227.jpg
02_assy_0_1,71,plug_objects,003190.jpg,003239.jpg
02_assy_0_1,17,take_round_washer,003254.jpg,003274.jpg
02_assy_0_1,32,fit_round_washer,003274.jpg,003291.jpg
02_assy_0_1,7,check_instruction,003287.jpg,003308.jpg
02_assy_0_1,21,take_wheel,003310.jpg,003337.jpg
02_assy_0_1,50,fit_wheel,003337.jpg,003360.jpg
02_assy_0_1,4,take_tooth_washer,003402.jpg,003423.jpg
02_assy_0_1,31,fit_tooth_washer,003423.jpg,003449.jpg
02_assy_0_1,5,take_nut,003452.jpg,003475.jpg
02_assy_0_1,34,fit_nut,003475.jpg,003498.jpg
02_assy_0_1,6,tighten_nut,003499.jpg,003533.jpg
02_assy_0_1,1,align_objects,003563.jpg,003595.jpg
02_assy_0_1,7,check_instruction,003604.jpg,003618.jpg
02_assy_0_1,10,take_screw_pin,003620.jpg,003652.jpg
02_assy_0_1,8,take_partial_model,003653.jpg,003671.jpg
02_assy_0_1,1,align_objects,003672.jpg,003694.jpg
02_assy_0_1,16,plug_screw_pin,003694.jpg,003740.jpg
02_assy_0_1,7,check_instruction,003747.jpg,003770.jpg
02_assy_0_1,17,take_round_washer,003767.jpg,003773.jpg
02_assy_0_1,32,fit_round_washer,003773.jpg,003782.jpg
02_assy_0_1,18,take_acorn_nut,003782.jpg,003795.jpg
02_assy_0_1,19,tighten_acorn_nut,003797.jpg,003890.jpg
02_assy_1_2,7,check_instruction,000045.jpg,000068.jpg
02_assy_1_2,8,take_partial_model,000085.jpg,000094.jpg
02_assy_1_2,9,take_long_brace,000115.jpg,000135.jpg
02_assy_1_2,1,align_objects,000135.jpg,000198.jpg
